image_path,label
Dataset\Dataset\Training_data\badger\badger_435.jpg,badger
Dataset\Dataset\Training_data\badger\badger_436.jpg,badger
Dataset\Dataset\Training_data\badger\badger_437.jpg,badger
Dataset\Dataset\Training_data\badger\badger_438.jpg,badger
Dataset\Dataset\Training_data\badger\badger_439.jpg,badger
Dataset\Dataset\Training_data\badger\badger_44.jpg,badger
Dataset\Dataset\Training_data\badger\badger_440.jpg,badger
Dataset\Dataset\Training_data\badger\badger_441.jpg,badger
Dataset\Dataset\Training_data\badger\badger_442.jpg,badger
Dataset\Dataset\Training_data\badger\badger_443.jpg,badger
Dataset\Dataset\Training_data\badger\badger_444.jpg,badger
Dataset\Dataset\Training_data\badger\badger_445.jpg,badger
Dataset\Dataset\Training_data\badger\badger_446.jpg,badger
Dataset\Dataset\Training_data\badger\badger_447.jpg,badger
Dataset\Dataset\Training_data\badger\badger_448.jpg,badger
Dataset\Dataset\Training_data\badger\badger_449.jpg,badger
Dataset\Dataset\Training_data\badger\badger_45.jpg,badger
Dataset\Dataset\Training_data\badger\badger_450.jpg,badger
Dataset\Dataset\Training_data\badger\badger_451.jpg,badger
Dataset\Dataset\Training_data\badger\badger_452.jpg,badger
Dataset\Dataset\Training_data\badger\badger_453.jpg,badger
Dataset\Dataset\Training_data\badger\badger_454.jpg,badger
Dataset\Dataset\Training_data\badger\badger_455.jpg,badger
Dataset\Dataset\Training_data\badger\badger_456.jpg,badger
Dataset\Dataset\Training_data\badger\badger_457.jpg,badger
Dataset\Dataset\Training_data\badger\badger_458.jpg,badger
Dataset\Dataset\Training_data\badger\badger_459.jpg,badger
Dataset\Dataset\Training_data\badger\badger_46.jpg,badger
Dataset\Dataset\Training_data\badger\badger_460.jpg,badger
Dataset\Dataset\Training_data\badger\badger_461.jpg,badger
Dataset\Dataset\Training_data\badger\badger_462.jpg,badger
Dataset\Dataset\Training_data\badger\badger_463.jpg,badger
Dataset\Dataset\Training_data\badger\badger_464.jpg,badger
Dataset\Dataset\Training_data\badger\badger_465.jpg,badger
Dataset\Dataset\Training_data\badger\badger_466.jpg,badger
Dataset\Dataset\Training_data\badger\badger_467.jpg,badger
Dataset\Dataset\Training_data\badger\badger_468.jpg,badger
Dataset\Dataset\Training_data\badger\badger_469.jpg,badger
Dataset\Dataset\Training_data\badger\badger_47.jpg,badger
Dataset\Dataset\Training_data\badger\badger_470.jpg,badger
Dataset\Dataset\Training_data\badger\badger_471.jpg,badger
Dataset\Dataset\Training_data\badger\badger_472.jpg,badger
Dataset\Dataset\Training_data\badger\badger_473.jpg,badger
Dataset\Dataset\Training_data\badger\badger_474.jpg,badger
Dataset\Dataset\Training_data\badger\badger_475.jpg,badger
Dataset\Dataset\Training_data\badger\badger_476.jpg,badger
Dataset\Dataset\Training_data\badger\badger_477.jpg,badger
Dataset\Dataset\Training_data\badger\badger_478.jpg,badger
Dataset\Dataset\Training_data\badger\badger_479.jpg,badger
Dataset\Dataset\Training_data\badger\badger_48.jpg,badger
Dataset\Dataset\Training_data\badger\badger_480.jpg,badger
Dataset\Dataset\Training_data\badger\badger_481.jpg,badger
Dataset\Dataset\Training_data\badger\badger_482.jpg,badger
Dataset\Dataset\Training_data\badger\badger_483.jpg,badger
Dataset\Dataset\Training_data\badger\badger_484.jpg,badger
Dataset\Dataset\Training_data\badger\badger_485.jpg,badger
Dataset\Dataset\Training_data\badger\badger_486.jpg,badger
Dataset\Dataset\Training_data\badger\badger_487.jpg,badger
Dataset\Dataset\Training_data\badger\badger_488.jpg,badger
Dataset\Dataset\Training_data\badger\badger_489.jpg,badger
Dataset\Dataset\Training_data\badger\badger_49.jpg,badger
Dataset\Dataset\Training_data\badger\badger_490.jpg,badger
Dataset\Dataset\Training_data\badger\badger_491.jpg,badger
Dataset\Dataset\Training_data\badger\badger_492.jpg,badger
Dataset\Dataset\Training_data\badger\badger_493.jpg,badger
Dataset\Dataset\Training_data\badger\badger_494.jpg,badger
Dataset\Dataset\Training_data\badger\badger_495.jpg,badger
Dataset\Dataset\Training_data\badger\badger_496.jpg,badger
Dataset\Dataset\Training_data\badger\badger_497.jpg,badger
Dataset\Dataset\Training_data\badger\badger_498.jpg,badger
Dataset\Dataset\Training_data\badger\badger_499.jpg,badger
Dataset\Dataset\Training_data\badger\badger_5.jpg,badger
Dataset\Dataset\Training_data\badger\badger_50.jpg,badger
Dataset\Dataset\Training_data\badger\badger_500.jpg,badger
Dataset\Dataset\Training_data\badger\badger_501.jpg,badger
Dataset\Dataset\Training_data\badger\badger_502.jpg,badger
Dataset\Dataset\Training_data\badger\badger_503.jpg,badger
Dataset\Dataset\Training_data\badger\badger_504.jpg,badger
Dataset\Dataset\Training_data\badger\badger_505.jpg,badger
Dataset\Dataset\Training_data\badger\badger_506.jpg,badger
Dataset\Dataset\Training_data\badger\badger_507.jpg,badger
Dataset\Dataset\Training_data\badger\badger_508.jpg,badger
Dataset\Dataset\Training_data\badger\badger_509.jpg,badger
Dataset\Dataset\Training_data\badger\badger_51.jpg,badger
Dataset\Dataset\Training_data\badger\badger_510.jpg,badger
Dataset\Dataset\Training_data\badger\badger_511.jpg,badger
Dataset\Dataset\Training_data\badger\badger_512.jpg,badger
Dataset\Dataset\Training_data\badger\badger_513.jpg,badger
Dataset\Dataset\Training_data\badger\badger_514.jpg,badger
Dataset\Dataset\Training_data\badger\badger_515.jpg,badger
Dataset\Dataset\Training_data\badger\badger_516.jpg,badger
Dataset\Dataset\Training_data\badger\badger_517.jpg,badger
Dataset\Dataset\Training_data\badger\badger_518.jpg,badger
Dataset\Dataset\Training_data\badger\badger_519.jpg,badger
Dataset\Dataset\Training_data\badger\badger_52.jpg,badger
Dataset\Dataset\Training_data\badger\badger_520.jpg,badger
Dataset\Dataset\Training_data\badger\badger_521.jpg,badger
Dataset\Dataset\Training_data\badger\badger_522.jpg,badger
Dataset\Dataset\Training_data\badger\badger_523.jpg,badger
Dataset\Dataset\Training_data\badger\badger_524.jpg,badger
Dataset\Dataset\Training_data\badger\badger_525.jpg,badger
Dataset\Dataset\Training_data\badger\badger_526.jpg,badger
Dataset\Dataset\Training_data\badger\badger_527.jpg,badger
Dataset\Dataset\Training_data\badger\badger_528.jpg,badger
Dataset\Dataset\Training_data\badger\badger_529.jpg,badger
Dataset\Dataset\Training_data\badger\badger_53.jpg,badger
Dataset\Dataset\Training_data\badger\badger_530.jpg,badger
Dataset\Dataset\Training_data\badger\badger_531.jpg,badger
Dataset\Dataset\Training_data\badger\badger_532.jpg,badger
Dataset\Dataset\Training_data\badger\badger_533.jpg,badger
Dataset\Dataset\Training_data\badger\badger_534.jpg,badger
Dataset\Dataset\Training_data\badger\badger_535.jpg,badger
Dataset\Dataset\Training_data\badger\badger_536.jpg,badger
Dataset\Dataset\Training_data\badger\badger_537.jpg,badger
Dataset\Dataset\Training_data\badger\badger_538.jpg,badger
Dataset\Dataset\Training_data\badger\badger_539.jpg,badger
Dataset\Dataset\Training_data\badger\badger_54.jpg,badger
Dataset\Dataset\Training_data\badger\badger_540.jpg,badger
Dataset\Dataset\Training_data\badger\badger_541.jpg,badger
Dataset\Dataset\Training_data\badger\badger_542.jpg,badger
Dataset\Dataset\Training_data\badger\badger_543.jpg,badger
Dataset\Dataset\Training_data\badger\badger_544.jpg,badger
Dataset\Dataset\Training_data\badger\badger_545.jpg,badger
Dataset\Dataset\Training_data\badger\badger_546.jpg,badger
Dataset\Dataset\Training_data\badger\badger_547.jpg,badger
Dataset\Dataset\Training_data\badger\badger_548.jpg,badger
Dataset\Dataset\Training_data\badger\badger_549.jpg,badger
Dataset\Dataset\Training_data\badger\badger_55.jpg,badger
Dataset\Dataset\Training_data\badger\badger_550.jpg,badger
Dataset\Dataset\Training_data\badger\badger_551.jpg,badger
Dataset\Dataset\Training_data\badger\badger_552.jpg,badger
Dataset\Dataset\Training_data\badger\badger_553.jpg,badger
Dataset\Dataset\Training_data\badger\badger_554.jpg,badger
Dataset\Dataset\Training_data\badger\badger_555.jpg,badger
Dataset\Dataset\Training_data\badger\badger_556.jpg,badger
Dataset\Dataset\Training_data\badger\badger_557.jpg,badger
Dataset\Dataset\Training_data\badger\badger_558.jpg,badger
Dataset\Dataset\Training_data\badger\badger_559.jpg,badger
Dataset\Dataset\Training_data\badger\badger_56.jpg,badger
Dataset\Dataset\Training_data\badger\badger_560.jpg,badger
Dataset\Dataset\Training_data\badger\badger_561.jpg,badger
Dataset\Dataset\Training_data\badger\badger_562.jpg,badger
Dataset\Dataset\Training_data\badger\badger_563.jpg,badger
Dataset\Dataset\Training_data\badger\badger_564.jpg,badger
Dataset\Dataset\Training_data\badger\badger_565.jpg,badger
Dataset\Dataset\Training_data\badger\badger_566.jpg,badger
Dataset\Dataset\Training_data\badger\badger_567.jpg,badger
Dataset\Dataset\Training_data\badger\badger_568.jpg,badger
Dataset\Dataset\Training_data\badger\badger_569.jpg,badger
Dataset\Dataset\Training_data\badger\badger_57.jpg,badger
Dataset\Dataset\Training_data\badger\badger_570.jpg,badger
Dataset\Dataset\Training_data\badger\badger_571.jpg,badger
Dataset\Dataset\Training_data\badger\badger_572.jpg,badger
Dataset\Dataset\Training_data\badger\badger_573.jpg,badger
Dataset\Dataset\Training_data\badger\badger_574.jpg,badger
Dataset\Dataset\Training_data\badger\badger_575.jpg,badger
Dataset\Dataset\Training_data\badger\badger_576.jpg,badger
Dataset\Dataset\Training_data\badger\badger_577.jpg,badger
Dataset\Dataset\Training_data\badger\badger_578.jpg,badger
Dataset\Dataset\Training_data\badger\badger_579.jpg,badger
Dataset\Dataset\Training_data\badger\badger_58.jpg,badger
Dataset\Dataset\Training_data\badger\badger_580.jpg,badger
Dataset\Dataset\Training_data\badger\badger_581.jpg,badger
Dataset\Dataset\Training_data\badger\badger_582.jpg,badger
Dataset\Dataset\Training_data\badger\badger_583.jpg,badger
Dataset\Dataset\Training_data\badger\badger_584.jpg,badger
Dataset\Dataset\Training_data\badger\badger_585.jpg,badger
Dataset\Dataset\Training_data\badger\badger_586.jpg,badger
Dataset\Dataset\Training_data\badger\badger_587.jpg,badger
Dataset\Dataset\Training_data\badger\badger_588.jpg,badger
Dataset\Dataset\Training_data\badger\badger_589.jpg,badger
Dataset\Dataset\Training_data\badger\badger_59.jpg,badger
Dataset\Dataset\Training_data\badger\badger_590.jpg,badger
Dataset\Dataset\Training_data\badger\badger_591.jpg,badger
Dataset\Dataset\Training_data\badger\badger_592.jpg,badger
Dataset\Dataset\Training_data\badger\badger_593.jpg,badger
Dataset\Dataset\Training_data\badger\badger_594.jpg,badger
Dataset\Dataset\Training_data\badger\badger_595.jpg,badger
Dataset\Dataset\Training_data\badger\badger_596.jpg,badger
Dataset\Dataset\Training_data\badger\badger_597.jpg,badger
Dataset\Dataset\Training_data\badger\badger_598.jpg,badger
Dataset\Dataset\Training_data\badger\badger_599.jpg,badger
Dataset\Dataset\Training_data\badger\badger_6.jpg,badger
Dataset\Dataset\Training_data\badger\badger_60.jpg,badger
Dataset\Dataset\Training_data\badger\badger_600.jpg,badger
Dataset\Dataset\Training_data\badger\badger_601.jpg,badger
Dataset\Dataset\Training_data\badger\badger_602.jpg,badger
Dataset\Dataset\Training_data\badger\badger_603.jpg,badger
Dataset\Dataset\Training_data\badger\badger_604.jpg,badger
Dataset\Dataset\Training_data\badger\badger_605.jpg,badger
Dataset\Dataset\Training_data\badger\badger_606.jpg,badger
Dataset\Dataset\Training_data\badger\badger_607.jpg,badger
Dataset\Dataset\Training_data\badger\badger_608.jpg,badger
Dataset\Dataset\Training_data\badger\badger_609.jpg,badger
Dataset\Dataset\Training_data\badger\badger_61.jpg,badger
Dataset\Dataset\Training_data\badger\badger_610.jpg,badger
Dataset\Dataset\Training_data\badger\badger_611.jpg,badger
Dataset\Dataset\Training_data\badger\badger_612.jpg,badger
Dataset\Dataset\Training_data\badger\badger_613.jpg,badger
Dataset\Dataset\Training_data\badger\badger_614.jpg,badger
Dataset\Dataset\Training_data\badger\badger_615.jpg,badger
Dataset\Dataset\Training_data\badger\badger_616.jpg,badger
Dataset\Dataset\Training_data\badger\badger_617.jpg,badger
Dataset\Dataset\Training_data\badger\badger_618.jpg,badger
Dataset\Dataset\Training_data\badger\badger_619.jpg,badger
Dataset\Dataset\Training_data\badger\badger_62.jpg,badger
Dataset\Dataset\Training_data\badger\badger_620.jpg,badger
Dataset\Dataset\Training_data\badger\badger_621.jpg,badger
Dataset\Dataset\Training_data\badger\badger_622.jpg,badger
Dataset\Dataset\Training_data\badger\badger_623.jpg,badger
Dataset\Dataset\Training_data\badger\badger_624.jpg,badger
Dataset\Dataset\Training_data\badger\badger_625.jpg,badger
Dataset\Dataset\Training_data\badger\badger_626.jpg,badger
Dataset\Dataset\Training_data\badger\badger_627.jpg,badger
Dataset\Dataset\Training_data\badger\badger_628.jpg,badger
Dataset\Dataset\Training_data\badger\badger_629.jpg,badger
Dataset\Dataset\Training_data\badger\badger_63.jpg,badger
Dataset\Dataset\Training_data\badger\badger_630.jpg,badger
Dataset\Dataset\Training_data\badger\badger_631.jpg,badger
Dataset\Dataset\Training_data\badger\badger_632.jpg,badger
Dataset\Dataset\Training_data\badger\badger_633.jpg,badger
Dataset\Dataset\Training_data\badger\badger_634.jpg,badger
Dataset\Dataset\Training_data\badger\badger_635.jpg,badger
Dataset\Dataset\Training_data\badger\badger_636.jpg,badger
Dataset\Dataset\Training_data\badger\badger_637.jpg,badger
Dataset\Dataset\Training_data\badger\badger_638.jpg,badger
Dataset\Dataset\Training_data\badger\badger_639.jpg,badger
Dataset\Dataset\Training_data\badger\badger_64.jpg,badger
Dataset\Dataset\Training_data\badger\badger_640.jpg,badger
Dataset\Dataset\Training_data\badger\badger_641.jpg,badger
Dataset\Dataset\Training_data\badger\badger_642.jpg,badger
Dataset\Dataset\Training_data\badger\badger_643.jpg,badger
Dataset\Dataset\Training_data\badger\badger_644.jpg,badger
Dataset\Dataset\Training_data\badger\badger_645.jpg,badger
Dataset\Dataset\Training_data\badger\badger_646.jpg,badger
Dataset\Dataset\Training_data\badger\badger_647.jpg,badger
Dataset\Dataset\Training_data\badger\badger_648.jpg,badger
Dataset\Dataset\Training_data\badger\badger_649.jpg,badger
Dataset\Dataset\Training_data\badger\badger_65.jpg,badger
Dataset\Dataset\Training_data\badger\badger_650.jpg,badger
Dataset\Dataset\Training_data\badger\badger_651.jpg,badger
Dataset\Dataset\Training_data\badger\badger_652.jpg,badger
Dataset\Dataset\Training_data\badger\badger_653.jpg,badger
Dataset\Dataset\Training_data\badger\badger_654.jpg,badger
Dataset\Dataset\Training_data\badger\badger_655.jpg,badger
Dataset\Dataset\Training_data\badger\badger_656.jpg,badger
Dataset\Dataset\Training_data\badger\badger_657.jpg,badger
Dataset\Dataset\Training_data\badger\badger_658.jpg,badger
Dataset\Dataset\Training_data\badger\badger_659.jpg,badger
Dataset\Dataset\Training_data\badger\badger_66.jpg,badger
Dataset\Dataset\Training_data\badger\badger_660.jpg,badger
Dataset\Dataset\Training_data\badger\badger_661.jpg,badger
Dataset\Dataset\Training_data\badger\badger_662.jpg,badger
Dataset\Dataset\Training_data\badger\badger_663.jpg,badger
Dataset\Dataset\Training_data\badger\badger_664.jpg,badger
Dataset\Dataset\Training_data\badger\badger_665.jpg,badger
Dataset\Dataset\Training_data\badger\badger_666.jpg,badger
Dataset\Dataset\Training_data\badger\badger_667.jpg,badger
Dataset\Dataset\Training_data\badger\badger_668.jpg,badger
Dataset\Dataset\Training_data\badger\badger_669.jpg,badger
Dataset\Dataset\Training_data\badger\badger_67.jpg,badger
Dataset\Dataset\Training_data\badger\badger_670.jpg,badger
Dataset\Dataset\Training_data\badger\badger_671.jpg,badger
Dataset\Dataset\Training_data\badger\badger_672.jpg,badger
Dataset\Dataset\Training_data\badger\badger_673.jpg,badger
Dataset\Dataset\Training_data\badger\badger_674.jpg,badger
Dataset\Dataset\Training_data\badger\badger_675.jpg,badger
Dataset\Dataset\Training_data\badger\badger_676.jpg,badger
Dataset\Dataset\Training_data\badger\badger_677.jpg,badger
Dataset\Dataset\Training_data\badger\badger_678.jpg,badger
Dataset\Dataset\Training_data\badger\badger_679.jpg,badger
Dataset\Dataset\Training_data\badger\badger_68.jpg,badger
Dataset\Dataset\Training_data\badger\badger_680.jpg,badger
Dataset\Dataset\Training_data\badger\badger_681.jpg,badger
Dataset\Dataset\Training_data\badger\badger_682.jpg,badger
Dataset\Dataset\Training_data\badger\badger_683.jpg,badger
Dataset\Dataset\Training_data\badger\badger_684.jpg,badger
Dataset\Dataset\Training_data\badger\badger_685.jpg,badger
Dataset\Dataset\Training_data\badger\badger_686.jpg,badger
Dataset\Dataset\Training_data\badger\badger_687.jpg,badger
Dataset\Dataset\Training_data\badger\badger_688.jpg,badger
Dataset\Dataset\Training_data\badger\badger_689.jpg,badger
Dataset\Dataset\Training_data\badger\badger_69.jpg,badger
Dataset\Dataset\Training_data\badger\badger_690.jpg,badger
Dataset\Dataset\Training_data\badger\badger_691.jpg,badger
Dataset\Dataset\Training_data\badger\badger_692.jpg,badger
Dataset\Dataset\Training_data\badger\badger_693.jpg,badger
Dataset\Dataset\Training_data\badger\badger_694.jpg,badger
Dataset\Dataset\Training_data\badger\badger_695.jpg,badger
Dataset\Dataset\Training_data\badger\badger_696.jpg,badger
Dataset\Dataset\Training_data\badger\badger_697.jpg,badger
Dataset\Dataset\Training_data\badger\badger_698.jpg,badger
Dataset\Dataset\Training_data\badger\badger_699.jpg,badger
Dataset\Dataset\Training_data\badger\badger_7.jpg,badger
Dataset\Dataset\Training_data\badger\badger_70.jpg,badger
Dataset\Dataset\Training_data\badger\badger_700.jpg,badger
Dataset\Dataset\Training_data\badger\badger_701.jpg,badger
Dataset\Dataset\Training_data\badger\badger_702.jpg,badger
Dataset\Dataset\Training_data\badger\badger_703.jpg,badger
Dataset\Dataset\Training_data\badger\badger_704.jpg,badger
